,datetime,symbol_CAPITALCOM:DE40,open_CAPITALCOM:DE40,high_CAPITALCOM:DE40,low_CAPITALCOM:DE40,close_CAPITALCOM:DE40,volume_CAPITALCOM:DE40,symbol_CAPITALCOM:UK100,open_CAPITALCOM:UK100,high_CAPITALCOM:UK100,low_CAPITALCOM:UK100,close_CAPITALCOM:UK100,volume_CAPITALCOM:UK100,symbol_CAPITALCOM:SP35,open_CAPITALCOM:SP35,high_CAPITALCOM:SP35,low_CAPITALCOM:SP35,close_CAPITALCOM:SP35,volume_CAPITALCOM:SP35,symbol_CAPITALCOM:US500,open_CAPITALCOM:US500,high_CAPITALCOM:US500,low_CAPITALCOM:US500,close_CAPITALCOM:US500,volume_CAPITALCOM:US500,symbol_OANDA:FR40EUR,open_OANDA:FR40EUR,high_OANDA:FR40EUR,low_OANDA:FR40EUR,close_OANDA:FR40EUR,volume_OANDA:FR40EUR,rolling_sentiment
189,2024-07-02 17:00:00,CAPITALCOM:DE40,18147.0,18166.0,18141.0,0.979888237993683,2234.0,CAPITALCOM:UK100,8116.4,8124.6,8109.4,0.9832030539901836,1856.0,CAPITALCOM:SP35,10912.7,10925.2,10893.1,0.9585575604094124,1593.0,CAPITALCOM:US500,5478.0,5484.7,5474.5,1.0215246302202825,1967.0,OANDA:FR40EUR,7538.0,7546.2,7532.8,0.9519917122534838,3152.0,-501.0
190,2024-07-02 18:00:00,CAPITALCOM:DE40,18148.5,18160.5,18136.5,0.979564290149286,1649.0,CAPITALCOM:UK100,8113.4,8124.9,8108.4,0.9837120523541176,848.0,CAPITALCOM:SP35,10901.6,10915.6,10893.6,0.9588213569695052,531.0,CAPITALCOM:US500,5476.5,5480.3,5471.2,1.0221401525749352,1687.0,OANDA:FR40EUR,7535.6,7543.0,7531.8,0.9521180498528168,1244.0,-493.0
191,2024-07-02 19:00:00,CAPITALCOM:DE40,18143.5,18173.5,18141.0,0.980887077180574,573.0,CAPITALCOM:UK100,8116.9,8130.9,8116.4,0.9850209052899472,673.0,CAPITALCOM:SP35,10903.6,10919.6,10901.1,0.9601403397699696,259.0,CAPITALCOM:US500,5479.8,5495.0,5479.0,1.0245649376084158,1420.0,OANDA:FR40EUR,7536.0,7556.6,7534.8,0.9543542253610096,665.0,-484.0
192,2024-07-03 08:00:00,CAPITALCOM:DE40,18213.9,18257.9,18213.9,0.9844451043382016,1201.0,CAPITALCOM:UK100,8155.3,8180.6,8155.3,0.9902805550505968,1139.0,CAPITALCOM:SP35,10964.4,10979.9,10948.9,0.964035735640674,244.0,CAPITALCOM:US500,5506.1,5508.9,5506.1,1.0272881577229405,561.0,OANDA:FR40EUR,7588.5,7611.5,7585.2,0.958927646456862,1323.0,-466.0
193,2024-07-03 09:00:00,CAPITALCOM:DE40,18237.4,18299.9,18223.9,0.9849796182814566,2462.0,CAPITALCOM:UK100,8171.8,8175.6,8150.8,0.9881960855602012,2889.0,CAPITALCOM:SP35,10965.9,11003.6,10941.9,0.9649766100383383,1670.0,CAPITALCOM:US500,5508.1,5511.1,5506.1,1.0273814186857666,807.0,OANDA:FR40EUR,7591.2,7620.0,7568.2,0.9602541912498578,3692.0,-452.0
194,2024-07-03 10:00:00,CAPITALCOM:DE40,18242.8,18300.3,18222.3,0.9870582836163376,1745.0,CAPITALCOM:UK100,8153.8,8165.1,8142.8,0.9888868690541114,1775.0,CAPITALCOM:SP35,10973.6,11010.6,10959.1,0.9671309486124302,1913.0,CAPITALCOM:US500,5508.2,5514.9,5506.9,1.028127506388376,630.0,OANDA:FR40EUR,7600.4,7627.4,7590.0,0.9622124240395185,3148.0,-455.0
195,2024-07-03 11:00:00,CAPITALCOM:DE40,18280.8,18350.8,18271.3,0.9897308533326136,1739.0,CAPITALCOM:UK100,8160.1,8174.1,8159.6,0.9898563897473188,1541.0,CAPITALCOM:SP35,10999.6,11032.6,10996.6,0.9683619992261968,1691.0,CAPITALCOM:US500,5512.4,5514.1,5511.4,1.0283140283140284,459.0,OANDA:FR40EUR,7615.9,7648.4,7611.2,0.966154157138706,3083.0,-457.0
196,2024-07-03 12:00:00,CAPITALCOM:DE40,18331.8,18348.3,18324.3,0.9896498663715142,1195.0,CAPITALCOM:UK100,8168.1,8170.6,8162.3,0.9899169847906442,1063.0,CAPITALCOM:SP35,11013.1,11044.6,11009.6,0.9706482360803348,1219.0,CAPITALCOM:US500,5512.9,5514.1,5511.6,1.0281834629660715,304.0,OANDA:FR40EUR,7647.2,7661.6,7646.6,0.9673543643323688,2117.0,-458.0
197,2024-07-03 13:00:00,CAPITALCOM:DE40,18328.8,18358.2,18328.8,0.990778284696164,942.0,CAPITALCOM:UK100,8167.6,8171.1,8163.3,0.9896503666000122,833.0,CAPITALCOM:SP35,11038.1,11053.6,11036.1,0.971307727480567,956.0,CAPITALCOM:US500,5512.6,5514.0,5509.4,1.0279969410404193,416.0,OANDA:FR40EUR,7657.2,7666.4,7656.2,0.9679860523290336,1323.0,-457.0
198,2024-07-03 14:00:00,CAPITALCOM:DE40,18351.7,18358.2,18297.2,0.990670302081365,1515.0,CAPITALCOM:UK100,8166.3,8167.6,8151.1,0.9890444161667576,1551.0,CAPITALCOM:SP35,11046.6,11049.6,11015.6,0.9705603038936372,1413.0,CAPITALCOM:US500,5511.2,5512.1,5502.9,1.026635330983157,1017.0,OANDA:FR40EUR,7661.6,7664.6,7629.9,0.9667605776155042,2517.0,-472.0
199,2024-07-03 15:00:00,CAPITALCOM:DE40,18349.2,18354.2,18316.2,0.9901843803147694,1452.0,CAPITALCOM:UK100,8160.8,8177.1,8157.1,0.9904381021632432,2346.0,CAPITALCOM:SP35,11038.1,11057.1,11027.6,0.9707361682670326,1667.0,CAPITALCOM:US500,5504.2,5517.2,5503.6,1.0289482028612462,1493.0,OANDA:FR40EUR,7652.4,7652.9,7633.2,0.9652066251437088,3328.0,-462.0
200,2024-07-03 16:00:00,CAPITALCOM:DE40,18366.2,18377.4,18328.4,0.9915179656075372,2609.0,CAPITALCOM:UK100,8176.8,8178.8,8163.6,0.9901957219899412,3260.0,CAPITALCOM:SP35,11046.1,11056.7,11026.2,0.9710087580457952,2769.0,CAPITALCOM:US500,5521.8,5521.8,5509.7,1.0293772032902468,2847.0,OANDA:FR40EUR,7640.4,7648.6,7625.6,0.9652445264235088,4836.0,-463.0
201,2024-07-03 17:00:00,CAPITALCOM:DE40,18365.4,18396.4,18355.4,0.9924088221796292,2067.0,CAPITALCOM:UK100,8170.8,8180.6,8163.1,0.9912015997091438,1911.0,CAPITALCOM:SP35,11043.2,11059.2,10982.4,0.966541802961556,1446.0,CAPITALCOM:US500,5518.6,5525.3,5515.3,1.0303657694962045,1352.0,OANDA:FR40EUR,7640.9,7650.4,7630.9,0.9655224691420412,3213.0,-460.0
202,2024-07-03 18:00:00,CAPITALCOM:DE40,18381.9,18398.4,18378.4,0.993191696136922,1039.0,CAPITALCOM:UK100,8179.1,8189.4,8176.9,0.9921953584196812,864.0,CAPITALCOM:SP35,10991.4,11010.4,10991.4,0.9679926840420668,264.0,CAPITALCOM:US500,5524.3,5538.6,5523.6,1.0321377277899018,1424.0,OANDA:FR40EUR,7641.7,7656.0,7641.7,0.9671648579333696,811.0,-458.0
203,2024-07-03 19:00:00,CAPITALCOM:DE40,18395.9,18397.4,18388.4,0.993191696136922,306.0,CAPITALCOM:UK100,8187.6,8194.6,8182.9,0.9930800460522328,215.0,CAPITALCOM:SP35,11006.4,11007.9,10997.9,0.9678168196686716,26.0,CAPITALCOM:US500,5532.7,5534.4,5530.7,1.0316527707832055,776.0,OANDA:FR40EUR,7655.2,7657.7,7649.2,0.9674554344118352,145.0,-458.0
204,2024-07-04 08:00:00,CAPITALCOM:DE40,18414.2,18440.2,18402.2,0.9954755284399212,763.0,CAPITALCOM:UK100,8184.2,8206.2,8181.7,0.994146518814761,661.0,CAPITALCOM:SP35,11009.5,11027.5,10990.0,0.9687928669410152,444.0,CAPITALCOM:US500,5533.1,5534.6,5531.1,1.0321377277899018,371.0,OANDA:FR40EUR,7653.7,7678.4,7653.2,0.9697926799994946,1052.0,-406.0
205,2024-07-04 09:00:00,CAPITALCOM:DE40,18435.7,18470.7,18409.8,0.996020840644656,1882.0,CAPITALCOM:UK100,8204.7,8224.2,8199.7,0.996267345331152,2003.0,CAPITALCOM:SP35,11018.5,11056.0,11005.0,0.9694523583412472,1554.0,CAPITALCOM:US500,5533.4,5535.9,5532.1,1.032566728218902,494.0,OANDA:FR40EUR,7676.0,7694.2,7667.9,0.969843215039228,3744.0,-405.0
206,2024-07-04 10:00:00,CAPITALCOM:DE40,18448.3,18463.3,18431.3,0.9953189536484626,1187.0,CAPITALCOM:UK100,8221.0,8239.2,8221.0,0.9973580561110102,1736.0,CAPITALCOM:SP35,11026.0,11043.5,11019.5,0.9692325278745032,1189.0,CAPITALCOM:US500,5535.6,5536.1,5533.9,1.0324734672560758,369.0,OANDA:FR40EUR,7676.9,7695.6,7674.2,0.9714350687908228,2248.0,-414.0
207,2024-07-04 11:00:00,CAPITALCOM:DE40,18437.3,18451.3,18421.3,0.995048997111465,1019.0,CAPITALCOM:UK100,8230.2,8235.0,8223.5,0.9968490577470764,1047.0,CAPITALCOM:SP35,11023.0,11041.5,11017.0,0.9696721888079912,986.0,CAPITALCOM:US500,5535.1,5536.9,5534.6,1.032566728218902,224.0,OANDA:FR40EUR,7690.4,7704.4,7684.6,0.971485603830556,2177.0,-411.0
208,2024-07-04 12:00:00,CAPITALCOM:DE40,18431.3,18442.8,18421.3,0.9952919579947628,709.0,CAPITALCOM:UK100,8226.0,8241.2,8225.0,0.9983881718475428,934.0,CAPITALCOM:SP35,11028.5,11049.5,11025.0,0.9708153072350604,711.0,CAPITALCOM:US500,5535.7,5537.6,5534.6,1.0326599891817283,192.0,OANDA:FR40EUR,7690.4,7695.4,7684.9,0.972092024307354,1543.0,-411.0
209,2024-07-04 13:00:00,CAPITALCOM:DE40,18432.3,18445.3,18423.8,0.9947790405744674,740.0,CAPITALCOM:UK100,8238.5,8255.0,8236.7,1.0,1030.0,CAPITALCOM:SP35,11043.5,11073.0,11038.5,0.9720639442861666,1138.0,CAPITALCOM:US500,5536.6,5537.6,5536.1,1.0326972935668588,174.0,OANDA:FR40EUR,7694.6,7698.4,7687.2,0.9719025179083548,1481.0,-411.0
210,2024-07-04 14:00:00,CAPITALCOM:DE40,18425.8,18457.1,18416.3,0.9964959641497718,722.0,CAPITALCOM:UK100,8251.0,8258.6,8246.0,1.0006180694419198,1121.0,CAPITALCOM:SP35,11055.2,11067.7,11044.7,0.973119130526538,695.0,CAPITALCOM:US500,5536.4,5538.1,5536.4,1.0329770764553374,155.0,OANDA:FR40EUR,7693.2,7699.6,7685.4,0.9726605435043524,1406.0,-411.0
211,2024-07-04 15:00:00,CAPITALCOM:DE40,18457.6,18461.1,18434.1,0.9953621466943822,803.0,CAPITALCOM:UK100,8256.9,8256.9,8242.4,0.9991395503847784,1075.0,CAPITALCOM:SP35,11066.2,11070.2,11054.7,0.9723717069396084,715.0,CAPITALCOM:US500,5538.4,5538.9,5530.4,1.03159681420551,310.0,OANDA:FR40EUR,7699.2,7700.4,7687.2,0.9715866739100224,1505.0,-411.0
212,2024-07-04 16:00:00,CAPITALCOM:DE40,18436.1,18446.7,18416.7,0.9956914936695191,899.0,CAPITALCOM:UK100,8243.9,8244.9,8227.8,0.99800036357026,976.0,CAPITALCOM:SP35,11058.7,11065.7,11030.6,0.9718353206007528,706.0,CAPITALCOM:US500,5530.9,5534.4,5527.6,1.032230988752728,360.0,OANDA:FR40EUR,7690.6,7693.4,7675.9,0.971738279029222,1788.0,-402.0
213,2024-07-04 17:00:00,CAPITALCOM:DE40,18442.2,18463.7,18437.7,0.9963393893583132,1119.0,CAPITALCOM:UK100,8235.3,8256.8,8232.3,1.0006059504332545,1292.0,CAPITALCOM:SP35,11052.6,11073.1,11049.2,0.973558791460026,667.0,CAPITALCOM:US500,5534.4,5536.9,5530.7,1.03163411859064,277.0,OANDA:FR40EUR,7692.6,7717.2,7691.2,0.9748209164529456,1835.0,-397.0
214,2024-07-04 18:00:00,CAPITALCOM:DE40,18453.2,18454.7,18440.7,0.995826471938018,323.0,CAPITALCOM:UK100,8256.8,8258.0,8250.8,0.9999757619826696,398.0,CAPITALCOM:SP35,11071.2,11072.2,11061.2,0.97267946959305,57.0,CAPITALCOM:US500,5530.7,5530.9,5528.7,1.031540857627814,327.0,OANDA:FR40EUR,7716.2,7717.2,7707.0,0.9738354831781486,335.0,-394.0
215,2024-07-04 19:00:00,CAPITALCOM:DE40,18444.7,18449.7,18440.2,0.9957454849769188,90.0,CAPITALCOM:UK100,8251.5,8252.8,8250.3,1.0000969520693206,87.0,CAPITALCOM:SP35,11062.2,11064.7,11056.7,0.9722398086595618,24.0,CAPITALCOM:US500,5529.5,5533.5,5529.5,1.031932553671684,29.0,OANDA:FR40EUR,7708.0,7712.4,7708.0,0.973936553257615,167.0,-395.0
216,2024-07-05 08:00:00,CAPITALCOM:DE40,18479.6,18513.6,18459.1,0.9990335555975488,746.0,CAPITALCOM:UK100,8259.5,8272.0,8253.0,1.001454281039811,828.0,CAPITALCOM:SP35,11065.2,11091.4,11063.9,0.9743238014842952,309.0,CAPITALCOM:US500,5540.3,5544.4,5539.6,1.0339096860835992,456.0,OANDA:FR40EUR,7718.0,7738.4,7705.7,0.9754147031698104,824.0,-386.0
217,2024-07-05 09:00:00,CAPITALCOM:DE40,18505.1,18614.7,18500.1,1.0043840941608402,2765.0,CAPITALCOM:UK100,8264.0,8280.8,8261.5,1.0015148760831365,2720.0,CAPITALCOM:SP35,11069.9,11099.9,11058.4,0.9743238014842952,2470.0,CAPITALCOM:US500,5543.4,5545.0,5540.4,1.0339283382761644,772.0,OANDA:FR40EUR,7722.2,7740.2,7702.9,0.9765770090836732,4093.0,-395.0
218,2024-07-05 10:00:00,CAPITALCOM:DE40,18602.2,18623.7,18588.2,1.0048160246200362,1856.0,CAPITALCOM:UK100,8263.8,8263.8,8252.8,1.0011270678058537,1776.0,CAPITALCOM:SP35,11079.4,11081.9,11045.9,0.9719496324434596,1974.0,CAPITALCOM:US500,5543.0,5544.2,5538.7,1.0332382071512507,649.0,OANDA:FR40EUR,7730.2,7730.4,7713.6,0.9760716586863416,2555.0,-397.0
219,2024-07-05 11:00:00,CAPITALCOM:DE40,18612.7,18636.2,18603.7,1.00549091596253,1346.0,CAPITALCOM:UK100,8261.3,8267.0,8258.0,1.0008483306065563,1290.0,CAPITALCOM:SP35,11055.4,11075.4,11041.9,0.9723892933769476,1555.0,CAPITALCOM:US500,5539.7,5542.0,5538.7,1.0333314681140768,375.0,OANDA:FR40EUR,7726.6,7734.4,7720.9,0.9768296842823392,2406.0,-383.0
220,2024-07-05 12:00:00,CAPITALCOM:DE40,18622.7,18628.7,18590.2,1.003844181086845,917.0,CAPITALCOM:UK100,8258.3,8264.0,8241.5,0.9992486214627644,1267.0,CAPITALCOM:SP35,11057.9,11061.9,11026.9,0.969795293869368,1162.0,CAPITALCOM:US500,5540.2,5541.0,5535.5,1.0325853804114673,381.0,OANDA:FR40EUR,7731.6,7734.2,7716.9,0.975060957891678,1625.0,-375.0
221,2024-07-05 13:00:00,CAPITALCOM:DE40,18593.7,18612.2,18583.6,1.0036228167265069,888.0,CAPITALCOM:UK100,8245.5,8249.3,8235.5,0.9986547900381748,1148.0,CAPITALCOM:SP35,11029.4,11040.4,11012.9,0.9690654567197776,921.0,CAPITALCOM:US500,5535.7,5537.7,5533.5,1.0323429019081192,356.0,OANDA:FR40EUR,7718.2,7724.9,7712.2,0.9747198463734792,1590.0,-379.0
222,2024-07-05 14:00:00,CAPITALCOM:DE40,18588.1,18664.6,18578.1,1.0040007558783035,2361.0,CAPITALCOM:UK100,8240.2,8256.4,8236.2,0.9988123371508212,2579.0,CAPITALCOM:SP35,11021.1,11048.6,11008.6,0.9693292532798706,2152.0,CAPITALCOM:US500,5534.5,5549.5,5531.3,1.0325853804114673,2185.0,OANDA:FR40EUR,7714.9,7741.9,7712.4,0.9759453210870086,3588.0,-381.0
223,2024-07-05 15:00:00,CAPITALCOM:DE40,18594.1,18607.6,18476.1,0.9977377642199604,2486.0,CAPITALCOM:UK100,8241.4,8245.7,8194.2,0.9939283766587892,3512.0,CAPITALCOM:SP35,11024.1,11040.6,10978.6,0.9659878301853612,3177.0,CAPITALCOM:US500,5535.7,5545.5,5533.0,1.0343573387051648,2298.0,OANDA:FR40EUR,7723.9,7727.4,7670.2,0.9693125971220294,4935.0,-379.0
224,2024-07-05 16:00:00,CAPITALCOM:DE40,18479.1,18484.6,18418.6,0.9970736711389466,3400.0,CAPITALCOM:UK100,8200.7,8202.2,8180.9,0.9928861419135914,3925.0,CAPITALCOM:SP35,10986.6,11006.7,10953.7,0.9678431993246808,3584.0,CAPITALCOM:US500,5545.3,5548.7,5531.0,1.0340215992389905,3076.0,OANDA:FR40EUR,7672.6,7676.6,7641.2,0.9694642022412292,6889.0,-372.0
225,2024-07-05 17:00:00,CAPITALCOM:DE40,18467.8,18488.3,18455.3,0.9969494911319278,2284.0,CAPITALCOM:UK100,8193.0,8204.8,8186.5,0.9933103072168696,2376.0,CAPITALCOM:SP35,11007.7,11021.9,11000.7,0.9683444127888572,1693.0,CAPITALCOM:US500,5544.2,5557.7,5541.0,1.0363158189245143,1820.0,OANDA:FR40EUR,7674.4,7683.2,7664.2,0.9688072467246976,3600.0,-372.0
226,2024-07-05 18:00:00,CAPITALCOM:DE40,18465.5,18473.5,18451.0,0.9965985476338308,990.0,CAPITALCOM:UK100,8196.5,8201.8,8192.5,0.9938193055808034,761.0,CAPITALCOM:SP35,11012.9,11018.4,11001.4,0.967465090921881,348.0,CAPITALCOM:US500,5556.2,5558.0,5551.5,1.0362598623468189,1178.0,OANDA:FR40EUR,7668.7,7675.7,7666.4,0.9690093868836304,1147.0,-371.0
227,2024-07-05 19:00:00,CAPITALCOM:DE40,18458.0,18477.0,18451.0,0.9972194476689252,582.0,CAPITALCOM:UK100,8200.3,8208.8,8197.8,0.9947888262740108,590.0,CAPITALCOM:SP35,11001.9,11012.4,10999.9,0.9682125145088109,233.0,CAPITALCOM:US500,5555.5,5566.0,5553.5,1.0377147333669072,1075.0,OANDA:FR40EUR,7669.7,7678.4,7667.2,0.969767412479628,476.0,-351.0
228,2024-07-08 08:00:00,CAPITALCOM:DE40,18444.7,18480.7,18430.2,0.9973112328915044,1270.0,CAPITALCOM:UK100,8185.2,8186.7,8176.2,0.99135914682179,695.0,CAPITALCOM:SP35,10977.5,11003.5,10949.0,0.9675618163272484,364.0,CAPITALCOM:US500,5556.6,5559.6,5555.9,1.036894036894037,438.0,OANDA:FR40EUR,7637.4,7652.4,7615.2,0.9644612333076448,1904.0,-376.0
229,2024-07-08 09:00:00,CAPITALCOM:DE40,18472.7,18561.6,18443.7,1.001868099236023,3446.0,CAPITALCOM:UK100,8180.5,8209.0,8175.7,0.9948130642913412,2607.0,CAPITALCOM:SP35,11003.0,11070.6,10972.0,0.973154303401217,2326.0,CAPITALCOM:US500,5558.9,5563.6,5557.1,1.0377333855594726,816.0,OANDA:FR40EUR,7633.7,7713.6,7626.4,0.9739239194976816,5584.0,-378.0
230,2024-07-08 10:00:00,CAPITALCOM:DE40,18556.6,18633.1,18553.6,1.0034338471506086,2246.0,CAPITALCOM:UK100,8209.0,8222.5,8206.0,0.995600799854572,1651.0,CAPITALCOM:SP35,11067.6,11108.1,11064.6,0.9735060321480076,1338.0,CAPITALCOM:US500,5563.4,5566.4,5562.9,1.0378266465222987,532.0,OANDA:FR40EUR,7709.2,7745.9,7706.4,0.9754399706896768,3582.0,-381.0
231,2024-07-08 11:00:00,CAPITALCOM:DE40,18584.6,18595.1,18532.1,1.0027319601544151,2100.0,CAPITALCOM:UK100,8215.0,8232.4,8206.7,0.9975034842149912,1541.0,CAPITALCOM:SP35,11071.6,11073.6,11034.6,0.9714396257606136,1342.0,CAPITALCOM:US500,5564.4,5565.6,5563.1,1.0378826030999944,405.0,OANDA:FR40EUR,7720.6,7721.9,7697.6,0.9745177062145466,3164.0,-384.0
232,2024-07-08 12:00:00,CAPITALCOM:DE40,18571.6,18574.6,18517.1,0.9999244121696406,1658.0,CAPITALCOM:UK100,8230.7,8230.9,8215.4,0.9962067502878266,1091.0,CAPITALCOM:SP35,11049.6,11076.6,11033.1,0.9719232527874504,1348.0,CAPITALCOM:US500,5564.1,5565.5,5563.4,1.0377893421371682,411.0,OANDA:FR40EUR,7713.4,7715.4,7678.4,0.970070622718027,2426.0,-389.0
233,2024-07-08 13:00:00,CAPITALCOM:DE40,18519.1,18559.1,18519.1,1.0013281861620278,1324.0,CAPITALCOM:UK100,8219.7,8231.4,8219.4,0.9967399866690904,1105.0,CAPITALCOM:SP35,11052.6,11095.6,11050.6,0.9746931166684254,893.0,CAPITALCOM:US500,5564.1,5568.9,5563.4,1.0386659951877344,300.0,OANDA:FR40EUR,7678.2,7697.4,7674.6,0.9714350687908228,1641.0,-398.0
234,2024-07-08 14:00:00,CAPITALCOM:DE40,18545.6,18565.1,18522.1,1.0020030775045217,1395.0,CAPITALCOM:UK100,8224.4,8234.4,8214.4,0.9971035569290432,1142.0,CAPITALCOM:SP35,11084.1,11086.6,11066.1,0.9743853540149836,995.0,CAPITALCOM:US500,5568.4,5571.9,5567.6,1.0392255609646914,335.0,OANDA:FR40EUR,7688.9,7693.4,7674.2,0.9713592662312232,1995.0,-397.0
235,2024-07-08 15:00:00,CAPITALCOM:DE40,18559.6,18569.6,18530.6,1.0007342817806333,1678.0,CAPITALCOM:UK100,8227.9,8232.4,8216.4,0.9960734411925104,2185.0,CAPITALCOM:SP35,11081.6,11087.1,11057.1,0.97267067637438,1563.0,CAPITALCOM:US500,5571.4,5582.7,5571.1,1.040866953910432,1321.0,OANDA:FR40EUR,7688.9,7692.2,7677.2,0.9701337915176936,2861.0,-398.0
236,2024-07-08 16:00:00,CAPITALCOM:DE40,18534.6,18534.6,18470.4,0.9977539616121806,2406.0,CAPITALCOM:UK100,8218.9,8221.9,8199.1,0.993892019632794,2214.0,CAPITALCOM:SP35,11061.1,11065.1,11019.3,0.9691709753438148,2146.0,CAPITALCOM:US500,5580.5,5580.5,5568.7,1.039188256579561,1958.0,OANDA:FR40EUR,7678.6,7680.4,7637.9,0.965547736661908,3975.0,-398.0
237,2024-07-08 17:00:00,CAPITALCOM:DE40,18478.9,18499.4,18471.4,0.9975110007288828,1228.0,CAPITALCOM:UK100,8200.8,8203.8,8192.1,0.9931285220868932,1256.0,CAPITALCOM:SP35,11021.3,11036.8,11011.0,0.9684851042875736,1157.0,CAPITALCOM:US500,5571.2,5574.7,5566.4,1.038964430268778,1241.0,OANDA:FR40EUR,7642.9,7646.6,7630.2,0.964259093148712,2020.0,-398.0
238,2024-07-08 18:00:00,CAPITALCOM:DE40,18475.9,18475.9,18450.4,0.9966471398104906,724.0,CAPITALCOM:UK100,8194.6,8202.8,8190.3,0.993892019632794,500.0,CAPITALCOM:SP35,11014.5,11014.5,11003.0,0.9677816467939924,253.0,CAPITALCOM:US500,5569.9,5569.9,5562.2,1.0383675601066904,1245.0,OANDA:FR40EUR,7632.7,7632.7,7620.2,0.9635010675527144,748.0,-391.0
239,2024-07-08 19:00:00,CAPITALCOM:DE40,18459.9,18466.4,18445.4,0.9970250789622872,610.0,CAPITALCOM:UK100,8200.8,8206.1,8197.8,0.9944373750227232,490.0,CAPITALCOM:SP35,11005.0,11010.5,10996.0,0.9680894094474342,142.0,CAPITALCOM:US500,5567.2,5572.7,5563.7,1.039206908772126,908.0,OANDA:FR40EUR,7626.7,7631.2,7619.4,0.964082220509646,437.0,-403.0
240,2024-07-09 08:00:00,CAPITALCOM:DE40,18450.7,18468.2,18411.7,0.9946926544826284,882.0,CAPITALCOM:UK100,8209.5,8211.0,8191.0,0.9927043567836152,664.0,CAPITALCOM:SP35,11004.8,11012.6,10984.6,0.9669990503323838,263.0,CAPITALCOM:US500,5583.6,5583.9,5580.1,1.041090780221215,268.0,OANDA:FR40EUR,7632.4,7634.0,7594.4,0.9609743155660556,960.0,-380.0
241,2024-07-09 09:00:00,CAPITALCOM:DE40,18422.2,18434.2,18364.2,0.9943957022919312,3169.0,CAPITALCOM:UK100,8194.8,8219.3,8179.8,0.9953947767072654,3072.0,CAPITALCOM:SP35,10996.1,10996.1,10916.6,0.9647831592276036,2372.0,CAPITALCOM:US500,5581.9,5584.4,5579.4,1.0414638240725198,451.0,OANDA:FR40EUR,7606.4,7610.4,7551.9,0.959142420375728,5748.0,-387.0
242,2024-07-09 10:00:00,CAPITALCOM:DE40,18419.2,18463.7,18407.7,0.9966093458953108,1984.0,CAPITALCOM:UK100,8213.8,8216.8,8202.8,0.9949100163606616,1862.0,CAPITALCOM:SP35,10972.4,10977.9,10952.4,0.9642995322007668,1621.0,CAPITALCOM:US500,5583.9,5585.1,5581.9,1.041575737227911,415.0,OANDA:FR40EUR,7592.2,7602.9,7587.4,0.9600267835710584,3463.0,-391.0
243,2024-07-09 11:00:00,CAPITALCOM:DE40,18459.7,18469.2,18420.2,0.9952325675566234,1320.0,CAPITALCOM:UK100,8209.3,8212.8,8197.3,0.9936132824334968,1344.0,CAPITALCOM:SP35,10966.9,10978.4,10949.4,0.9629365833069536,1188.0,CAPITALCOM:US500,5584.4,5585.6,5583.9,1.0415197806502152,228.0,OANDA:FR40EUR,7599.2,7604.9,7575.9,0.9576137354237996,2289.0,-399.0
244,2024-07-09 12:00:00,CAPITALCOM:DE40,18433.7,18444.2,18390.7,0.9932078935291418,1066.0,CAPITALCOM:UK100,8198.3,8200.3,8180.0,0.9914318608737804,911.0,CAPITALCOM:SP35,10951.4,10966.9,10934.9,0.9622770919067216,1010.0,CAPITALCOM:US500,5583.6,5585.4,5583.1,1.0415197806502152,251.0,OANDA:FR40EUR,7580.1,7589.8,7565.8,0.9560092479122712,1863.0,-410.0
245,2024-07-09 13:00:00,CAPITALCOM:DE40,18393.2,18396.2,18355.2,0.9926679804551468,1262.0,CAPITALCOM:UK100,8181.5,8184.3,8166.8,0.9906804823365448,953.0,CAPITALCOM:SP35,10943.9,10947.9,10927.4,0.9619429495972708,835.0,CAPITALCOM:US500,5584.1,5584.9,5581.4,1.041146736798911,280.0,OANDA:FR40EUR,7568.1,7572.1,7553.4,0.9560976842318042,1983.0,-414.0
246,2024-07-09 14:00:00,CAPITALCOM:DE40,18386.2,18393.7,18265.7,0.9882676889020868,2257.0,CAPITALCOM:UK100,8174.4,8174.9,8148.1,0.9879900624128946,1650.0,CAPITALCOM:SP35,10939.1,10941.6,10895.6,0.9592170518096444,1243.0,CAPITALCOM:US500,5582.1,5583.4,5578.6,1.0410534758360843,467.0,OANDA:FR40EUR,7568.1,7570.1,7525.4,0.9522822887319496,3044.0,-413.0
247,2024-07-09 15:00:00,CAPITALCOM:DE40,18303.2,18334.2,18282.7,0.9871878627540966,2451.0,CAPITALCOM:UK100,8152.9,8162.4,8134.4,0.9868387565897108,2300.0,CAPITALCOM:SP35,10908.1,10919.6,10896.6,0.9583377299426684,1476.0,CAPITALCOM:US500,5581.6,5587.4,5580.2,1.041986085464346,1168.0,OANDA:FR40EUR,7537.8,7550.4,7522.1,0.9507662375399544,3698.0,-413.0
248,2024-07-09 16:00:00,CAPITALCOM:DE40,18285.2,18291.2,18220.7,0.9840833625786248,3787.0,CAPITALCOM:UK100,8142.6,8157.4,8134.2,0.9872023268496636,3229.0,CAPITALCOM:SP35,10899.1,10905.1,10873.1,0.9571506454222504,2022.0,CAPITALCOM:US500,5586.6,5588.9,5577.4,1.041333258724563,2496.0,OANDA:FR40EUR,7525.8,7528.8,7491.8,0.9465339279623008,6137.0,-414.0
